Prev_LAT,Prev_LON,Prev_WIND,Prev_PRES
20.3962,85.185,25.0,1002.0
20.4143,85.1143,25.0,1002.0
20.78,84.4742,25.0,1002.0
19.4,68.7,20.0,1004.0
19.4126,68.535,20.0,1001.0
19.4,68.4,20.0,999.0
19.3499,68.3075,22.0,1000.0
19.3,68.2,25.0,1002.0
19.285,68.015,25.0,1002.0
19.3,67.8,25.0,1002.0
19.3425,67.5925,25.0,1002.0
19.4,67.4,25.0,1002.0
19.45,67.2425,25.0,1002.0
19.5,67.1,25.0,1002.0
19.5575,66.9425,27.0,1001.0
19.6,66.8,30.0,1000.0
19.6075,66.6925,30.0,1000.0
19.6,66.6,30.0,1000.0
19.574,66.394,30.0,1000.0
19.5667,66.2667,30.0,1000.0
19.5771,66.1914,32.0,998.0
19.6,66.15,35.0,997.0
19.65,66.1425,37.0,995.0
19.7,66.15,40.0,994.0
19.725,66.1712,42.0,992.0
20.0,66.2,45.0,991.0
20.05,66.225,45.0,991.0
20.1,66.25,45.0,991.0
20.1287,66.2713,47.0,989.0
20.4,66.55,50.0,987.0
20.4288,66.6,50.0,987.0
20.45,66.65,50.0,987.0
20.45,66.675,50.0,987.0
20.7,66.95,50.0,987.0
20.7325,67.0,52.0,985.0
20.75,67.05,55.0,984.0
20.7075,67.0863,50.0,987.0
20.65,67.1,45.0,991.0
20.625,67.0825,40.0,994.0
20.6,67.05,35.0,997.0
20.5537,67.025,32.0,998.0
20.5,67.0,30.0,1000.0
20.45,66.9713,30.0,1000.0
20.3143,66.9429,30.0,1000.0
20.1283,66.9333,30.0,1000.0
19.88,66.92,30.0,1000.0
19.535,66.865,30.0,1000.0
19.5,66.8,30.0,1000.0
19.4775,66.7,30.0,1000.0
19.5,66.6,30.0,1000.0
19.5925,66.55,30.0,1000.0
19.7,66.5,30.0,1000.0
19.7575,66.4,30.0,1000.0
19.8,66.3,30.0,1000.0
19.85,66.2425,27.0,1001.0
19.9,66.2,25.0,1002.0
19.9425,66.165,25.0,1002.0
20.0,66.1,25.0,1002.0
20.1,65.9725,25.0,1002.0
20.2,65.8,25.0,1002.0
20.2625,65.605,25.0,1002.0
17.7,89.4,20.0,1004.0
17.8477,88.9526,25.0,1002.0
18.0,88.5,30.0,1000.0
18.126,88.234,30.0,1000.0
18.3667,87.9,30.0,1000.0
18.4471,87.5342,32.0,998.0
18.5,87.15,35.0,997.0
18.7999,86.7212,35.0,997.0
18.85,86.3,35.0,997.0
18.8962,85.8824,32.0,998.0
18.95,85.45,30.0,1000.0
19.0249,84.99,30.0,1000.0
19.1,84.5,30.0,1000.0
19.1687,84.2401,27.0,1001.0
19.2,83.95,25.0,1002.0
19.169,83.3823,25.0,1002.0
7.4,78.1,15.0,1006.0
8.02747,78.2075,15.0,1006.0
8.6,78.4,15.0,1006.0
9.08004,78.7275,15.0,1006.0
9.5,79.1,15.0,1006.0
9.90001,79.4375,15.0,1006.0
10.3,79.7,15.0,1006.0
10.7349,79.8227,17.0,1005.0
11.2,79.9,20.0,1004.0
11.7,80.05,20.0,1004.0
12.2,80.2,20.0,1004.0
12.6425,80.315,22.0,1003.0
13.1,80.4,25.0,1002.0
13.6725,80.465,27.0,1001.0
14.16,80.5,30.0,1000.0
14.535,80.505,35.0,997.0
14.6714,80.5,40.0,994.0
15.0112,80.5037,45.0,990.0
15.1,80.5,50.0,987.0
15.1825,80.4788,52.0,985.0
15.5,80.45,55.0,984.0
15.5537,80.4287,52.0,985.0
15.6,80.4,50.0,987.0
15.7186,80.2471,45.0,990.0
15.82,80.18,40.0,994.0
15.9067,80.0983,35.0,997.0
6.1,149.8,15.0,1006.0
6.2101,149.292,15.0,1006.0
6.4,148.8,15.0,1006.0
6.71996,148.335,17.0,1005.0
7.1,147.9,20.0,1004.0
7.46492,147.5,20.0,1004.0
8.4,147.133,20.0,1004.0
8.79325,146.64,22.0,1003.0
9.02,146.14,25.0,1002.0
9.22732,145.696,27.0,1001.0
9.36154,145.262,30.0,1000.0
9.56177,144.714,30.0,1000.0
9.76,144.107,30.0,1000.0
9.88498,143.471,32.0,998.0
9.975,142.825,35.0,997.0
10.0699,142.231,35.0,997.0
10.15,141.675,35.0,997.0
10.2218,141.137,35.0,997.0
10.275,140.625,35.0,997.0
10.2943,140.128,35.0,997.0
10.325,139.65,35.0,997.0
10.4155,139.195,37.0,995.0
10.525,138.725,40.0,994.0
10.618,138.223,42.0,992.0
10.7,137.65,45.0,991.0
10.7398,136.995,47.0,989.0
10.825,136.25,50.0,987.0
11.0326,135.418,52.0,985.0
11.3,134.575,55.0,984.0
11.5715,133.826,57.0,982.0
11.825,133.1,60.0,980.0
12.0092,132.337,62.0,978.0
12.175,131.575,65.0,976.0
12.3748,130.836,70.0,971.0
12.575,130.1,75.0,967.0
12.763,129.337,82.0,960.0
12.925,128.6,90.0,954.0
13.0543,127.909,107.0,935.0
13.15,127.3,125.0,916.0
13.2216,126.799,130.0,910.0
13.275,126.35,135.0,904.0
13.3325,125.864,132.0,907.0
13.375,125.4,130.0,910.0
13.3929,125.007,132.0,907.0
13.4,124.6,135.0,904.0
13.4087,124.101,130.0,910.0
13.425,123.55,125.0,916.0
13.4643,122.986,120.0,921.0
13.5,122.4,115.0,927.0
13.4999,121.798,107.0,935.0
13.5,121.2,100.0,944.0
13.5375,120.606,97.0,946.0
13.575,120.075,95.0,949.0
13.5823,119.656,92.0,951.0
13.575,119.3,90.0,954.0
13.5643,118.956,85.0,958.0
13.55,118.6,80.0,963.0
13.5281,118.181,80.0,963.0
13.525,117.75,80.0,963.0
13.5675,117.346,77.0,965.0
13.625,116.975,75.0,967.0
13.6567,116.662,75.0,967.0
13.7,116.35,75.0,967.0
13.7912,115.983,75.0,967.0
13.875,115.575,75.0,967.0
13.9063,115.121,82.0,960.0
13.9,114.675,90.0,954.0
13.8718,114.297,90.0,954.0
13.825,113.95,90.0,954.0
13.7881,113.583,90.0,954.0
13.725,113.25,90.0,954.0
13.6205,113.0,90.0,954.0
13.475,112.75,90.0,954.0
13.31,112.419,85.0,958.0
13.1,112.05,80.0,963.0
12.8605,111.688,72.0,969.0
12.55,111.3,65.0,976.0
12.14,110.868,57.0,981.0
11.7,110.425,50.0,987.0
11.3004,110.041,52.0,985.0
10.95,109.6,55.0,984.0
10.6631,109.013,60.0,980.0
10.425,108.35,65.0,976.0
10.2311,107.693,60.0,980.0
10.0,107.014,55.0,984.0
9.62685,106.352,50.0,987.0
9.21,105.61,45.0,991.0
8.84286,104.59,40.0,994.0
8.65,103.6,35.0,997.0
8.73581,102.782,30.0,999.0
8.9,102.1,25.0,1002.0
8.9969,101.391,25.0,1002.0
9.1,100.72,25.0,1002.0
9.24984,100.22,22.0,1003.0
9.5,99.5,20.0,1004.0
9.71487,98.8199,20.0,1004.0
9.9,98.2,20.0,1004.0
10.0647,97.6574,20.0,1004.0
10.2,97.1,20.0,1004.0
10.3001,96.4074,20.0,1004.0
10.4,95.7,20.0,1004.0
10.5648,95.0776,20.0,1004.0
10.7,94.5,20.0,1004.0
10.7223,93.9499,20.0,1004.0
10.7,93.4,20.0,1004.0
10.7,92.7925,20.0,1004.0
10.7,92.2,20.0,1004.0
10.6922,91.7149,20.0,1004.0
10.7,91.2,20.0,1004.0
10.7427,90.5075,20.0,1004.0
10.8,89.8,20.0,1004.0
10.8421,89.2499,20.0,1004.0
10.9,88.7,20.0,1004.0
11.0,88.0151,17.0,1005.0
11.1,87.3,15.0,1006.0
11.1497,86.6574,15.0,1006.0
11.2,86.0,15.0,1006.0
11.3001,85.2426,15.0,1006.0
11.4,84.5,15.0,1006.0
11.4496,83.8998,15.0,1006.0
11.5,83.3,15.0,1006.0
11.5881,82.5877,15.0,1006.0
14.8,90.7333,25.0,1000.0
14.852,90.81,25.0,1001.0
15.2429,90.8429,25.0,1002.0
15.3675,90.8751,27.0,1001.0
15.55,90.85,30.0,1000.0
15.9637,90.8563,32.0,998.0
16.15,90.9,35.0,997.0
16.6313,91.2536,42.0,991.0
17.15,91.35,50.0,985.0
17.9387,91.6077,52.0,984.0
18.75,91.6,55.0,984.0
19.2914,91.6628,57.0,981.0
19.8667,91.9333,60.0,978.0
20.57,91.9942,62.0,977.0
21.2,92.1,65.0,976.0
22.0625,92.2394,55.0,982.0
13.7,71.6,15.0,1006.0
13.86,71.67,15.0,1006.0
14.0,71.7,15.0,1006.0
14.1074,71.6525,15.0,1006.0
14.2,71.5,15.0,1006.0
14.2924,71.2524,15.0,1006.0
14.4,70.9,15.0,1006.0
14.5424,70.495,22.0,1003.0
14.7,70.0,30.0,1000.0
14.8653,69.3702,30.0,1000.0
15.0,68.8,30.0,1000.0
15.0722,68.4974,30.0,1000.0
15.08,68.24,30.0,1000.0
15.0716,68.0333,35.0,997.0
15.0571,67.8857,40.0,994.0
15.0388,67.5137,42.0,991.0
15.05,67.2281,45.0,989.0
15.1175,67.0775,50.0,985.0
15.2,67.05,55.0,982.0
15.2462,67.0563,55.0,982.0
15.3,67.1,55.0,982.0
15.3738,66.925,57.0,980.0
15.75,67.0,60.0,978.0
15.9674,67.0661,62.0,976.0
16.45,67.05,65.0,974.0
16.8651,66.8801,67.0,972.0
17.5,66.65,70.0,970.0
17.625,66.4674,82.0,961.0
18.0,66.05,95.0,952.0
18.1462,65.8962,107.0,942.0
18.55,65.25,120.0,933.0
18.6962,65.1074,127.0,918.0
19.1,64.7,135.0,904.0
19.525,64.5075,140.0,909.0
19.95,64.05,145.0,914.0
20.115,63.85,142.0,906.0
20.5,63.4,140.0,898.0
20.5825,63.1998,137.0,901.0
20.65,62.75,135.0,904.0
20.9963,62.0425,130.0,910.0
21.35,61.6,125.0,916.0
21.4499,61.1887,120.0,926.0
21.55,61.05,115.0,937.0
21.8924,60.9249,112.0,939.0
22.0,60.55,110.0,941.0
22.3963,60.4,100.0,948.0
22.55,59.75,90.0,956.0
22.9212,59.3637,90.0,956.0
23.3,59.5,90.0,956.0
23.4675,59.4174,82.0,961.0
23.9,59.1,75.0,967.0
24.09,59.0325,70.0,970.0
24.5,58.95,65.0,974.0
24.8258,58.7914,60.0,978.0
24.8667,58.6,55.0,982.0
24.9859,58.3559,50.0,985.0
24.9,58.3,45.0,989.0
24.9775,58.25,40.0,992.0
25.1,58.2,35.0,996.0
25.285,58.1649,30.0,999.0
25.5,58.1,25.0,1002.0
25.7051,57.9702,20.0,1004.0
14.5,88.4,25.0,1004.0
15.0073,87.8156,27.0,999.0
15.4,87.1,30.0,995.0
15.603,86.1922,30.0,994.0
15.7,85.3,30.0,994.0
15.8294,84.655,30.0,997.0
15.9,84.1,30.0,1000.0
15.8723,83.4998,30.0,1000.0
15.8,82.9,30.0,1000.0
15.7721,82.3228,30.0,1000.0
15.7,81.7,30.0,1000.0
15.4177,80.9488,30.0,1000.0
15.3,80.2,30.0,1000.0
15.7173,79.556,27.0,1002.0
16.3,79.0,25.0,1004.0
16.6499,78.5045,20.0,1007.0
17.0,78.1,15.0,1010.0
17.4547,77.7994,17.0,1008.0
18.0,77.5,20.0,1007.0
18.6649,77.0951,20.0,1007.0
19.3,76.6,20.0,1007.0
19.745,76.0221,20.0,1007.0
20.1,75.4,20.0,1007.0
20.4722,74.8073,20.0,1007.0
20.8,74.2,20.0,1007.0
21.0873,73.5574,20.0,1007.0
21.3,72.9,20.0,1007.0
21.4073,72.2419,22.0,1005.0
21.5,71.6,25.0,1004.0
21.6997,70.9927,22.0,1005.0
21.9,70.4,20.0,1007.0
22.0148,69.7997,20.0,1007.0
22.1,69.2,20.0,1007.0
22.1701,68.5622,25.0,1003.0
22.3,68.0,30.0,1000.0
22.7497,67.5899,32.0,996.0
23.1,67.3667,35.0,992.0
23.3486,66.9671,35.0,994.0
23.55,66.55,35.0,996.0
23.7537,66.3962,40.0,992.0
24.0143,66.0,45.0,989.0
24.3047,65.8296,47.0,987.0
24.8,65.32,50.0,985.0
25.3578,64.8379,50.0,985.0
25.7,64.2,50.0,985.0
25.9951,63.5976,45.0,989.0
26.2,63.1,40.0,993.0
26.2197,62.7447,35.0,996.0
26.3,62.6,30.0,1000.0
26.7124,62.6598,27.0,1002.0
27.2,62.9,25.0,1005.0
27.5154,63.2722,22.0,1006.0
27.8,63.6,20.0,1007.0
28.1323,63.6805,20.0,1007.0
18.1,89.3,25.0,1004.0
17.845,89.0149,25.0,1003.0
17.6,88.7,25.0,1002.0
17.3775,88.3425,25.0,1002.0
17.2,88.0,25.0,1002.0
17.0624,87.7425,25.0,1001.0
17.0,87.5,25.0,1000.0
16.9976,87.185,27.0,999.0
17.1,86.9,30.0,999.0
17.3049,86.72,30.0,997.0
17.6,86.6,30.0,995.0
17.935,86.4924,32.0,991.0
18.3,86.4,35.0,988.0
18.6499,86.3298,40.0,988.0
19.0,86.2,45.0,989.0
19.3499,85.9524,45.0,989.0
19.7,85.6,45.0,989.0
20.0425,85.1798,42.0,991.0
20.4,84.7,40.0,993.0
20.8073,84.2224,37.0,994.0
21.2,83.7,35.0,996.0
21.5151,83.0998,32.0,998.0
21.8,82.5,30.0,1000.0
22.1071,81.9922,25.0,1003.0
22.4,81.5,20.0,1007.0
22.6605,80.9654,20.0,1007.0
11.2,68.2,25.0,1004.0
11.2025,67.9525,25.0,1004.0
11.2,67.7,25.0,1004.0
11.1925,67.4425,27.0,1002.0
11.2,67.2,30.0,1000.0
11.2425,66.9775,35.0,996.0
11.3,66.8,40.0,993.0
11.35,66.6775,40.0,993.0
11.4,66.6,40.0,993.0
11.4725,66.55,40.0,993.0
11.5,66.5,40.0,993.0
11.4225,66.3774,40.0,993.0
11.3,66.3,40.0,993.0
11.185,66.3625,40.0,993.0
11.1,66.5,40.0,993.0
11.0775,66.6725,40.0,993.0
11.1,66.8,40.0,993.0
11.1425,66.7875,37.0,994.0
11.2,66.7,35.0,996.0
11.265,66.615,35.0,996.0
11.3,66.5,35.0,996.0
11.265,66.3725,32.0,998.0
11.2,66.2,30.0,1000.0
11.1451,65.9675,27.0,1002.0
9.6,93.2,15.0,1010.0
9.65249,93.1125,17.0,1007.0
9.7,93.0,20.0,1005.0
9.74251,92.85,22.0,1004.0
9.8,92.7,25.0,1004.0
9.89998,92.6,27.0,1002.0
10.0,92.5,30.0,1000.0
10.0575,92.3575,32.0,999.0
10.1,92.2,35.0,998.0
10.12,92.052,40.0,993.0
10.1333,91.9333,45.0,989.0
10.1429,91.8129,47.0,987.0
10.4,91.45,50.0,985.0
10.4175,91.2962,55.0,981.0
10.45,91.15,60.0,978.0
10.5137,90.785,65.0,974.0
10.85,90.45,70.0,970.0
10.9425,90.3925,75.0,966.0
11.3,90.1,80.0,963.0
11.425,90.0463,92.0,953.0
11.55,90.0,105.0,944.0
11.65,89.9712,107.0,942.0
12.0,89.7,110.0,941.0
12.1212,89.6787,112.0,939.0
12.25,89.65,115.0,937.0
12.8675,89.6,115.0,937.0
13.0,89.55,115.0,937.0
13.1712,89.5212,115.0,937.0
13.6,89.5,115.0,937.0
14.0,89.475,115.0,937.0
14.4,89.45,115.0,937.0
14.5675,89.425,117.0,935.0
15.0,89.4,120.0,933.0
15.4463,89.3713,125.0,929.0
15.9,89.1,130.0,926.0
16.085,89.0962,135.0,922.0
16.55,89.1,140.0,918.0
17.07,89.1,140.0,918.0
17.65,89.1,140.0,918.0
18.285,89.0926,140.0,918.0
19.45,89.1,140.0,918.0
20.0999,89.1203,135.0,922.0
21.0,89.2,130.0,926.0
21.6463,89.6274,115.0,937.0
22.5429,90.3714,100.0,948.0
23.476,90.8457,80.0,963.0
10.5,90.3,20.0,1007.0
10.705,89.9153,20.0,1007.0
10.8,89.5,20.0,1007.0
10.7351,89.0548,20.0,1007.0
10.7,88.7,20.0,1007.0
10.9199,88.585,20.0,1007.0
11.2,88.5,20.0,1007.0
11.3875,88.2376,20.0,1007.0
11.5,87.9,20.0,1007.0
11.515,87.5424,22.0,1005.0
11.5,87.2,25.0,1004.0
11.5425,86.9275,25.0,1003.0
11.6,86.7,25.0,1002.0
11.696,86.5939,27.0,1001.0
11.8,86.5333,30.0,1000.0
11.9629,86.2629,32.0,998.0
12.1,86.2,35.0,996.0
12.1825,86.1387,40.0,992.0
12.5,85.85,45.0,989.0
12.825,85.5675,50.0,985.0
12.9,85.55,55.0,982.0
12.9937,85.5575,60.0,978.0
13.05,85.55,65.0,974.0
13.0,85.475,67.0,972.0
12.95,85.4,70.0,970.0
13.0137,85.3775,72.0,968.0
13.1,85.4,75.0,967.0
13.1438,85.4675,75.0,967.0
13.15,85.55,75.0,967.0
13.3387,85.5963,75.0,967.0
13.3,85.65,75.0,967.0
13.3738,85.7425,72.0,968.0
13.75,85.85,70.0,970.0
13.875,85.9612,70.0,970.0
14.0,86.05,70.0,970.0
14.1075,86.3288,70.0,970.0
14.2,86.35,70.0,970.0
14.5287,86.66,65.0,974.0
14.6,86.75,60.0,978.0
14.675,87.11,62.0,976.0
14.75,87.25,65.0,974.0
15.075,87.6638,65.0,974.0
15.15,87.85,65.0,974.0
15.225,88.0463,65.0,974.0
15.55,88.5,65.0,974.0
15.6362,89.1962,67.0,972.0
15.95,89.65,70.0,970.0
15.965,90.1175,85.0,959.0
15.95,90.6,100.0,948.0
15.925,91.0963,100.0,948.0
15.9,91.6,100.0,948.0
15.8925,92.1038,105.0,944.0
15.9,92.6,110.0,941.0
15.9211,93.0713,112.0,939.0
15.95,93.55,115.0,937.0
15.9638,94.0751,115.0,937.0
16.0,94.5,115.0,937.0
16.0887,95.0862,100.0,950.0
16.45,95.55,85.0,963.0
16.5425,95.7576,77.0,966.0
16.65,95.95,70.0,970.0
17.0357,96.4415,60.0,977.0
17.4333,96.9,50.0,985.0
17.85,97.31,45.0,989.0
18.3,97.6,40.0,993.0
18.8123,97.6857,35.0,996.0
19.4,97.8,30.0,1000.0
20.0753,98.0913,27.0,1002.0
19.7,88.8,20.0,1007.0
19.6225,88.6624,22.0,1005.0
19.575,88.5,25.0,1004.0
19.6133,88.3667,27.0,1002.0
19.6714,88.0571,30.0,1000.0
19.6705,87.9673,30.0,998.0
19.8,87.9,30.0,996.0
20.1425,87.6,32.0,996.0
20.4218,87.378,35.0,996.0
20.6325,87.24,37.0,994.0
20.75,87.15,40.0,993.0
21.065,87.0112,42.0,991.0
21.1,86.6,45.0,989.0
21.0741,86.3284,45.0,989.0
21.15,86.05,45.0,989.0
21.4675,85.6288,42.0,991.0
21.722,85.1531,40.0,993.0
21.8824,84.7788,35.0,996.0
21.95,84.6,30.0,1000.0
21.9948,84.2923,30.0,1000.0
22.0409,83.9016,30.0,1000.0
22.1057,83.5015,30.0,1000.0
22.207,83.111,30.0,1000.0
22.3637,82.7463,27.0,1002.0
22.6257,82.4044,25.0,1004.0
22.865,82.1467,25.0,1004.0
9.78058,57.7009,20.0,1007.0
9.91668,57.2667,22.0,1005.0
9.97043,56.8788,25.0,1004.0
10.0289,56.5182,25.0,1004.0
10.1,56.2,25.0,1004.0
10.2033,55.8426,27.0,1002.0
10.3136,55.4726,30.0,1000.0
10.4192,55.0987,30.0,1000.0
10.5282,54.7599,30.0,1000.0
10.6275,54.4738,30.0,1000.0
10.7617,54.2973,30.0,1000.0
11.007,54.2382,30.0,1000.0
11.35,54.2,30.0,1000.0
11.8108,54.0838,30.0,1000.0
12.2873,53.9022,30.0,1000.0
12.6716,53.6348,30.0,1000.0
12.9755,53.3466,30.0,1000.0
13.2112,53.1137,30.0,1000.0
13.3874,52.9242,30.0,1000.0
13.5399,52.7578,30.0,1000.0
13.66,52.58,30.0,1000.0
13.715,52.315,30.0,1000.0
13.7,52.0,30.0,1000.0
13.6925,51.7,27.0,1001.0
13.7,51.4,25.0,1003.0
13.7275,51.1,25.0,1003.0
13.8,50.8,25.0,1004.0
13.8899,50.5073,25.0,1004.0
14.1,50.2,25.0,1004.0
14.4951,49.8605,25.0,1004.0
16.0,85.0,15.0,1010.0
15.9951,85.25,17.0,1008.0
16.0,85.5,20.0,1007.0
16.0275,85.75,22.0,1005.0
16.1,86.0,25.0,1004.0
16.2349,86.2425,25.0,1004.0
16.4,86.5,25.0,1004.0
16.528,86.746,27.0,1002.0
16.6917,87.0047,30.0,1000.0
16.9628,87.1843,30.0,1000.0
17.35,87.25,30.0,1000.0
17.6426,87.3288,30.0,1000.0
17.85,87.4,30.0,1000.0
17.9408,87.4241,32.0,998.0
18.1,87.55,35.0,996.0
18.4525,87.8714,35.0,996.0
18.553,87.9504,35.0,996.0
18.8487,88.0314,35.0,996.0
19.65,88.4,35.0,996.0
20.4013,88.8354,40.0,992.0
21.0,89.3,45.0,989.0
21.883,89.8106,40.0,992.0
23.04,90.24,35.0,996.0
23.8731,90.7075,30.0,1000.0
10.5,89.0,15.0,1010.0
10.68,89.1748,17.0,1008.0
10.9,89.2,20.0,1007.0
11.1725,88.9752,20.0,1007.0
11.4,88.6,20.0,1007.0
11.48,88.2224,20.0,1007.0
11.5,87.8,20.0,1007.0
11.5575,87.3575,20.0,1007.0
11.6,86.9,20.0,1007.0
11.6001,86.4124,20.0,1005.0
11.6,86.0,20.0,1004.0
11.6349,85.7475,20.0,1005.0
11.7,85.6,20.0,1007.0
11.77,85.4775,22.0,1005.0
11.82,85.42,25.0,1004.0
12.0251,85.2947,27.0,1002.0
12.2286,85.1714,30.0,1000.0
12.3121,85.1191,32.0,1000.0
12.5,85.1,35.0,1000.0
12.9075,85.0225,37.0,998.0
13.3,84.9,40.0,996.0
13.6575,84.4825,42.0,992.0
14.0,84.05,45.0,989.0
14.3687,83.6463,45.0,989.0
14.45,83.5,45.0,989.0
14.4437,83.0962,45.0,989.0
14.4,82.95,45.0,989.0
14.3637,82.5825,42.0,991.0
14.35,82.45,40.0,993.0
14.3925,82.0151,40.0,993.0
14.45,81.55,40.0,993.0
14.4712,81.0787,40.0,993.0
14.75,80.6,40.0,993.0
14.8642,80.2328,37.0,994.0
15.08,79.68,35.0,996.0
15.2168,79.0403,30.0,1000.0
8.7,81.8,15.0,1010.0
8.81007,81.5201,15.0,1010.0
8.9,81.3,15.0,1010.0
8.95747,81.1775,17.0,1008.0
9.0,81.1,20.0,1007.0
9.0425,81.0,22.0,1005.0
9.1,80.9,25.0,1004.0
9.185,80.8,27.0,1002.0
9.3,80.7,30.0,1000.0
9.254,80.668,30.0,1000.0
9.23333,80.6667,30.0,1000.0
9.42857,80.6971,32.0,998.0
9.7,80.5,35.0,996.0
10.0213,80.3,40.0,992.0
10.1,80.35,45.0,989.0
10.45,80.3613,47.0,987.0
10.55,80.35,50.0,985.0
10.6325,80.3362,50.0,985.0
10.85,80.3,50.0,985.0
11.0038,80.2325,50.0,985.0
11.05,80.15,50.0,985.0
11.0962,80.0825,50.0,985.0
11.3,79.95,50.0,985.0
11.4787,79.6475,50.0,985.0
11.6803,79.4009,50.0,985.0
11.7617,79.0532,45.0,989.0
11.76,78.58,40.0,993.0
11.8773,78.18,35.0,996.0
12.1,77.7,30.0,1000.0
12.308,77.0902,25.0,1002.0
5.8,91.5,20.0,1007.0
5.85251,91.3975,20.0,1007.0
5.9,91.3,20.0,1007.0
5.94249,91.2075,22.0,1005.0
6.0,91.1,25.0,1004.0
6.0925,90.9575,27.0,1005.0
6.2,90.8,30.0,1006.0
6.2925,90.65,30.0,1003.0
6.4,90.5,30.0,1000.0
6.52798,90.292,30.0,1000.0
6.73812,90.025,30.0,1000.0
6.93858,89.7657,30.0,1000.0
7.05,89.6,30.0,1000.0
7.13671,89.3755,30.0,1000.0
7.25,89.1,30.0,1000.0
7.45852,88.8282,30.0,1000.0
7.65,88.6,30.0,1000.0
7.74624,88.4575,32.0,998.0
7.9281,88.2218,35.0,996.0
8.21496,87.89,35.0,996.0
8.55,87.45,35.0,996.0
8.62971,87.0742,35.0,996.0
8.55,86.7,35.0,996.0
8.48282,86.179,35.0,996.0
8.40037,85.6135,35.0,996.0
8.34624,85.0963,35.0,996.0
8.29986,84.7795,35.0,996.0
8.24624,84.4637,35.0,996.0
8.2,84.05,35.0,996.0
8.16743,83.7632,32.0,998.0
8.15,83.55,30.0,1000.0
8.14619,83.3468,27.0,1002.0
8.15,83.1,25.0,1004.0
8.14997,82.765,25.0,1004.0
8.09993,82.5643,25.0,1004.0
8.04832,82.2967,25.0,1004.0
7.94,81.9,25.0,1004.0
7.68746,81.5225,25.0,1004.0
7.5,81.0,25.0,1004.0
7.25003,80.4349,25.0,1004.0
7.0,79.9,25.0,1004.0
6.83496,79.4476,25.0,1004.0
6.7,79.1,25.0,1004.0
6.51242,78.885,25.0,1004.0
6.4,78.7,25.0,1004.0
6.46997,78.43,25.0,1004.0
6.6,78.1,25.0,1004.0
6.665,77.715,22.0,1005.0
6.7,77.3,20.0,1007.0
6.70738,76.93,17.0,1008.0
6.7,76.5,15.0,1010.0
6.66996,75.9449,15.0,1010.0
6.7,75.3,15.0,1010.0
6.8602,74.6103,15.0,1010.0
12.6,87.7,25.0,1004.0
12.7151,87.95,27.0,1002.0
12.7,88.1,30.0,1000.0
12.4939,88.0599,30.0,1000.0
12.3667,87.9333,30.0,1000.0
12.3683,87.7586,30.0,1000.0
12.5,87.65,30.0,1000.0
12.7873,87.7294,30.0,1000.0
13.25,87.7,30.0,1000.0
13.8538,87.3015,32.0,998.0
14.45,87.1,35.0,996.0
14.959,86.6816,37.0,994.0
15.4,86.3,40.0,993.0
15.79,86.2274,40.0,993.0
16.15,86.2,40.0,993.0
16.2637,86.1813,42.0,991.0
16.65,85.95,45.0,989.0
17.0888,86.01,45.0,989.0
17.55,86.1,45.0,989.0
18.0037,86.1888,47.0,987.0
18.45,86.55,50.0,985.0
18.6212,86.6814,50.0,985.0
19.3,87.1,50.0,985.0
19.7712,87.5526,50.0,985.0
20.25,88.05,50.0,985.0
20.4612,88.585,50.0,985.0
20.9,89.15,50.0,985.0
21.2842,89.7573,47.0,987.0
21.4333,90.4,45.0,989.0
21.7257,91.2603,45.0,989.0
21.9,91.8,45.0,989.0
22.1481,92.4369,42.0,991.0
16.9,88.8,25.0,1004.0
16.7475,88.77,25.0,1004.0
16.7,88.8,25.0,1004.0
16.82,88.9149,27.0,1001.0
16.9,88.8,30.0,998.0
16.8792,88.5943,30.0,998.0
16.9,88.4571,30.0,998.0
17.0501,88.4998,30.0,997.0
17.25,88.6,30.0,996.0
17.2148,88.5708,32.0,995.0
17.35,88.5,35.0,994.0
17.9137,88.45,35.0,993.0
18.0,88.4,35.0,992.0
18.1138,88.3425,40.0,990.0
18.5,88.3,45.0,989.0
18.885,88.2925,47.0,987.0
19.05,88.3,50.0,985.0
19.7375,88.0426,52.0,983.0
20.0,88.05,55.0,982.0
20.635,88.0961,60.0,978.0
21.55,88.15,65.0,974.0
22.1362,88.1788,60.0,978.0
22.7,88.2,55.0,982.0
23.2675,88.2213,47.0,987.0
23.85,88.25,40.0,993.0
24.4825,88.2925,35.0,996.0
25.35,88.35,30.0,1000.0
25.8975,88.4211,22.0,1005.0
19.4,88.8,15.0,1010.0
19.455,88.605,17.0,1008.0
19.5,88.4,20.0,1007.0
19.535,88.185,20.0,1007.0
19.6,88.0,20.0,1007.0
19.72,87.8626,20.0,1007.0
19.9,87.8,20.0,1007.0
20.135,87.8125,22.0,1002.0
20.4,87.9,25.0,997.0
20.6351,88.0574,27.0,996.0
20.82,88.16,30.0,996.0
21.1616,88.0116,32.0,996.0
21.5571,88.1143,35.0,996.0
21.9613,87.7152,37.0,994.0
22.35,87.55,40.0,993.0
22.6213,87.3505,37.0,994.0
22.8,87.1,35.0,996.0
22.8946,86.854,32.0,998.0
23.05,86.55,30.0,1000.0
23.3824,86.1749,30.0,1000.0
23.4498,85.9245,30.0,1000.0
23.5287,85.6538,27.0,1002.0
23.85,85.25,25.0,1004.0
24.0215,84.9491,25.0,1004.0
24.1286,84.6714,25.0,1004.0
24.2708,84.3326,20.0,1007.0
